key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2009-07-09 19:52:38.0000008,8.1,2009-07-09 19:52:38 UTC,-73.988709,40.759962,-73.976277,40.787338,1
2013-07-23 14:41:00.000000174,17.5,2013-07-23 14:41:00 UTC,-73.996895,40.722992,-73.96272,40.767487,1
2014-01-22 19:40:50.0000004,13,2014-01-22 19:40:50 UTC,-73.982371,40.740019,-73.987747,40.77006,2
2015-02-15 10:16:20.0000001,4.5,2015-02-15 10:16:20 UTC,-73.9454650878906,40.778678894043,-73.9543914794922,40.778148651123,1
2009-01-02 02:32:41.0000001,5.8,2009-01-02 02:32:41 UTC,-73.974822,40.782992,-73.988402,40.769227,1
2010-08-07 18:25:00.000000145,8.1,2010-08-07 18:25:00 UTC,-73.991263,40.755833,-74.005058,40.735607,1
2010-08-18 15:59:00.000000161,8.5,2010-08-18 15:59:00 UTC,-73.985753,40.756377,-74.010077,40.729012,1
2013-05-13 10:44:30.0000003,6.5,2013-05-13 10:44:30 UTC,-73.981382,40.756805,-73.981852,40.763244,1
2014-11-19 14:52:35.0000003,17,2014-11-19 14:52:35 UTC,-73.958445,40.764284,-73.958515,40.760248,1
2014-11-29 22:54:47.0000003,15,2014-11-29 22:54:47 UTC,-73.982029,40.775355,-73.950248,40.8265,1
2015-01-16 15:40:16.0000008,15,2015-01-16 15:40:16 UTC,-73.9989624023437,40.7348823547363,-73.9698867797852,40.7631454467773,1
2009-10-30 20:56:28.0000001,4.5,2009-10-30 20:56:28 UTC,-73.949908,40.775652,-73.94963,40.784836,1
2010-09-14 20:04:00.000000263,14.5,2010-09-14 20:04:00 UTC,-73.992857,40.73012,-73.992352,40.696722,2
2011-01-19 05:04:00.0000001,49.8,2011-01-19 05:04:00 UTC,-73.784233,40.648632,-73.956432,40.742018,1
2013-01-29 18:58:00.00000083,12.5,2013-01-29 18:58:00 UTC,-73.987312,40.76866,-74.00467,40.734327,1
2013-03-21 08:03:00.000000148,6.5,2013-03-21 08:03:00 UTC,-73.95423,40.766272,-73.966715,40.767395,1
2013-08-09 01:47:00.000000106,25.5,2013-08-09 01:47:00 UTC,-73.986655,40.761205,-73.930502,40.866522,1
2014-03-31 18:10:00.000000158,15,2014-03-31 18:10:00 UTC,-73.970505,40.796717,-73.952587,40.772272,2
2010-03-14 20:14:58.0000004,15.3,2010-03-14 20:14:58 UTC,-73.970985,40.782935,-73.992743,40.7254,1
2014-03-04 18:49:13.0000007,5.5,2014-03-04 18:49:13 UTC,-73.987246,40.719707,-73.991572,40.731015,2
2015-03-17 18:50:27.0000009,7.5,2015-03-17 18:50:27 UTC,-73.9867935180664,40.7586326599121,-73.9715957641602,40.7629585266113,2
2015-05-11 20:15:11.0000005,4,2015-05-11 20:15:11 UTC,-73.9647445678711,40.772777557373,-73.9590606689453,40.7805213928223,1
2009-04-07 12:28:00.00000013,6.1,2009-04-07 12:28:00 UTC,-73.988815,40.749252,-74.001947,40.740603,5
2010-08-05 19:38:00.000000210,5.3,2010-08-05 19:38:00 UTC,-73.987588,40.744018,-73.990492,40.732958,1
2012-03-31 10:43:39.0000003,8.1,2012-03-31 10:43:39 UTC,-74.005545,40.738672,-73.997458,40.722428,1
2012-02-23 13:46:00.000000187,14.1,2012-02-23 13:46:00 UTC,-73.975045,40.761452,-74.013072,40.716725,4
2012-03-08 22:58:00.000000134,16.5,2012-03-08 22:58:00 UTC,-74.008238,40.72064,-73.95142,40.730355,2
2013-08-31 05:02:09.0000001,3,2013-08-31 05:02:09 UTC,-73.992531,40.743353,-73.995199,40.744767,1
2013-12-18 13:42:23.0000001,9,2013-12-18 13:42:23 UTC,-73.973804,40.757712,-73.986007,40.741275,2
2010-09-04 00:30:00.000000152,15.3,2010-09-04 00:30:00 UTC,-73.989147,40.7307,-73.94561,40.72545,5
2014-08-21 17:54:51.0000001,8.5,2014-08-21 17:54:51 UTC,-74.00347,40.732579,-74.003595,40.722332,1
2015-03-10 13:54:38.0000005,6.5,2015-03-10 13:54:38 UTC,-73.9550018310547,40.7834014892578,-73.9602661132813,40.7712287902832,1
2015-06-25 00:29:50.0000002,6.5,2015-06-25 00:29:50 UTC,-73.9650039672852,40.8063278198242,-73.9542922973633,40.8206100463867,1
2009-03-21 03:53:00.000000113,6.1,2009-03-21 03:53:00 UTC,-73.991577,40.726952,-74.00487,40.722393,2
2013-10-01 19:55:28.0000003,11.5,2013-10-01 19:55:28 UTC,-73.980158,40.764653,-74.003671,40.738179,1
2009-11-10 14:30:55.0000004,7.3,2009-11-10 14:30:55 UTC,-73.983218,40.756291,-73.995407,40.731402,2
2012-07-05 10:54:16.0000001,9.7,2012-07-05 10:54:16 UTC,-74.004741,40.708469,-73.996796,40.737378,2
2012-09-29 11:53:00.000000171,5.5,2012-09-29 11:53:00 UTC,-73.995442,40.75447,-74.003552,40.743417,1
2009-09-13 15:38:33.0000001,28.67,2009-09-13 15:38:33 UTC,-73.862811,40.769088,-73.966686,40.772514,1
2010-02-22 22:41:39.0000001,4.9,2010-02-22 22:41:39 UTC,-73.980836,40.760354,-73.99425,40.766379,1
2010-04-29 22:35:45.0000003,24.1,2010-04-29 22:35:45 UTC,-73.991782,40.759463,-73.965572,40.686866,3
2011-05-29 01:02:00.000000147,8.5,2011-05-29 01:02:00 UTC,-74.002963,40.708413,-74.005472,40.727053,1
2011-12-09 07:41:50.0000003,45,2011-12-09 07:41:50 UTC,-73.788794,40.641368,-74.012271,40.716938,1
2012-04-03 01:09:00.00000053,6.1,2012-04-03 01:09:00 UTC,-73.987072,40.764377,-73.980445,40.779792,5
2013-02-22 21:38:31.0000003,3.5,2013-02-22 21:38:31 UTC,-73.9829,40.731425,-73.98116,40.729815,1
2014-06-22 18:59:33.0000003,7,2014-06-22 18:59:33 UTC,-73.980053,40.751907,-73.965987,40.765279,1
2011-04-11 12:09:42.0000004,4.1,2011-04-11 12:09:42 UTC,-74.00011,40.726704,-73.993782,40.732587,1
2012-06-24 17:11:10.0000001,45,2012-06-24 17:11:10 UTC,0,0,-74.01023,40.714553,2
2013-09-30 18:06:00.00000049,7,2013-09-30 18:06:00 UTC,-73.97307,40.759532,-73.96491,40.773855,4
2015-02-09 14:38:05.0000005,4.5,2015-02-09 14:38:05 UTC,-73.9687423706055,40.7642822265625,-73.9632873535156,40.7691802978516,1
2010-11-16 21:46:00.00000076,2.9,2010-11-16 21:46:00 UTC,-74.005692,40.738192,-74.0069,40.740697,1
2010-11-30 11:12:00.00000039,11.3,2010-11-30 11:12:00 UTC,-73.981855,40.749272,-73.958477,40.781308,5
2013-07-16 21:57:11.0000001,11,2013-07-16 21:57:11 UTC,-73.984994,40.758642,-73.976371,40.740852,1
2014-07-02 00:01:00.00000086,12.5,2014-07-02 00:01:00 UTC,-74.001712,40.72445,-73.956425,40.715075,1
2015-01-06 18:49:26.0000005,19.5,2015-01-06 18:49:26 UTC,-73.9890823364258,40.7587738037109,-73.9216232299805,40.7764472961426,1
2010-07-17 08:29:56.0000002,7.3,2010-07-17 08:29:56 UTC,-73.776759,40.645103,-73.789754,40.646753,1
2015-01-31 22:50:50.00000010,7.5,2015-01-31 22:50:50 UTC,-73.9929885864258,40.7530136108398,-73.9961547851563,40.7499542236328,1
2010-01-20 09:20:00.000000197,11.3,2010-01-20 09:20:00 UTC,-73.985237,40.744687,-73.956317,40.783377,1
2011-04-08 21:26:02.0000006,6.9,2011-04-08 21:26:02 UTC,-73.980562,40.764079,-74.003592,40.753409,1
2011-04-09 18:04:01.0000001,18.1,2011-04-09 18:04:01 UTC,-74.000685,40.747269,-73.986806,40.701288,3
2011-10-19 07:54:00.00000086,5.7,2011-10-19 07:54:00 UTC,-73.961747,40.776592,-73.952633,40.788502,1
2012-12-08 00:47:00.000000237,19,2012-12-08 00:47:00 UTC,-73.978595,40.751557,-73.957035,40.694555,6
2014-04-30 15:08:11.0000003,3.5,2014-04-30 15:08:11 UTC,-73.973644,40.794729,-73.977351,40.789741,3
2009-04-04 20:37:33.0000007,11,2009-04-04 20:37:33 UTC,-73.986187,40.766868,-73.973796,40.752743,1
2011-02-15 23:24:33.0000005,5.3,2011-02-15 23:24:33 UTC,-73.987084,40.667841,-73.979868,40.681973,1
2011-07-20 13:39:00.000000181,6.9,2011-07-20 13:39:00 UTC,-73.988132,40.771412,-73.995895,40.753957,1
2012-08-05 18:16:00.000000237,15.3,2012-08-05 18:16:00 UTC,-73.97308,40.793168,-74.003573,40.732092,5
2012-09-25 13:52:00.00000062,12,2012-09-25 13:52:00 UTC,-73.789015,40.642305,-73.98348,40.76677,1
2014-04-07 15:08:44.0000001,7,2014-04-07 15:08:44 UTC,-73.980417,40.778146,-73.964151,40.777244,1
2015-06-07 04:03:57.0000001,10.5,2015-06-07 04:03:57 UTC,-73.99169921875,40.7598609924316,-73.9721221923828,40.7472991943359,3
2011-08-24 19:55:00.00000025,4.9,2011-08-24 19:55:00 UTC,-73.9641,40.764955,-73.959832,40.777102,3
2012-07-01 18:37:00.000000174,5.7,2012-07-01 18:37:00 UTC,-73.988099,40.739457,-73.991497,40.749859,1
2009-03-09 10:13:31.0000004,6.5,2009-03-09 10:13:31 UTC,-73.982217,40.7769,-73.986402,40.756816,1
2012-04-02 06:24:00.0000001,12.1,2012-04-02 06:24:00 UTC,-73.975123,40.790352,-73.94545,40.840342,1
2010-09-10 17:56:13.0000002,16.9,2010-09-10 17:56:13 UTC,-73.966158,40.758177,-73.990923,40.717273,1
2011-11-25 22:47:33.0000001,8.9,2011-11-25 22:47:33 UTC,-73.9999,40.7386,-73.9718,40.7463,0
2014-02-08 15:23:00.00000052,19,2014-02-08 15:23:00 UTC,-74.007357,40.743292,-73.962417,40.779062,1
2009-03-20 17:02:00.000000122,4.9,2009-03-20 17:02:00 UTC,-73.976727,40.765018,-73.982138,40.77504,2
2013-08-16 16:05:00.00000032,23,2013-08-16 16:05:00 UTC,-74.005508,40.709047,-73.97106,40.749412,2
2009-09-04 19:15:49.0000004,4.9,2009-09-04 19:15:49 UTC,-73.981738,40.771485,-73.97724,40.781724,1
2010-05-13 14:54:00.000000132,6.1,2010-05-13 14:54:00 UTC,-73.964147,40.773312,-73.956302,40.784093,1
2012-03-12 22:26:00.000000112,8.5,2012-03-12 22:26:00 UTC,-73.984902,40.732555,-73.992357,40.7493,1
2012-11-02 01:08:00.00000070,58.6,2012-11-02 01:08:00 UTC,-73.943975,40.835497,-73.941388,40.834267,1
2012-11-22 16:37:00.00000059,23.5,2012-11-22 16:37:00 UTC,-73.99335,40.725337,-73.9705,40.79027,6
2013-09-21 11:00:35.0000002,10,2013-09-21 11:00:35 UTC,-73.938843,40.805061,-73.964306,40.804068,1
2014-02-01 22:16:42.0000002,12.5,2014-02-01 22:16:42 UTC,-73.988644,40.745482,-73.959553,40.764227,1
2009-01-17 00:15:09.0000004,9,2009-01-17 00:15:09 UTC,-73.976423,40.759081,-74.001511,40.739346,2
2011-01-20 15:28:00.000000162,15.3,2011-01-20 15:28:00 UTC,-73.978405,40.737008,-73.983387,40.781507,1
2011-05-13 06:13:55.0000001,6.1,2011-05-13 06:13:55 UTC,-73.980401,40.742719,-73.983021,40.760087,1
2012-04-27 23:36:18.0000001,6.1,2012-04-27 23:36:18 UTC,-74.004503,40.74725,-74.003603,40.732468,1
2010-09-02 08:11:05.0000005,8.9,2010-09-02 08:11:05 UTC,-74.007235,40.740906,-73.978596,40.752208,1
2012-01-18 22:36:17.0000002,16.9,2012-01-18 22:36:17 UTC,-73.981682,40.759358,-73.94589,40.82154,2
2012-06-27 22:34:00.000000243,4.1,2012-06-27 22:34:00 UTC,-73.98526,40.75987,-73.993153,40.743967,1
2013-10-26 12:14:34.0000004,38.83,2013-10-26 12:14:34 UTC,-73.988725,40.735148,-73.865556,40.770915,1
2012-07-01 20:12:00.00000050,8.1,2012-07-01 20:12:00 UTC,-73.981933,40.770495,-74.00664,40.754722,1
2009-07-06 05:41:10.0000001,17.7,2009-07-06 05:41:10 UTC,-73.968558,40.767258,-73.872619,40.774308,1
2010-09-05 04:41:00.00000049,16.1,2010-09-05 04:41:00 UTC,-73.986293,40.732963,-73.907457,40.765047,3
2011-05-28 23:21:00.000000182,19.7,2011-05-28 23:21:00 UTC,0,0,0,0,3
2011-08-19 08:24:00.000000101,6.5,2011-08-19 08:24:00 UTC,0,0,0,0,2
2012-04-05 16:33:39.0000001,5.3,2012-04-05 16:33:39 UTC,-73.976229,40.744173,-73.977823,40.730185,1
2012-05-16 13:25:00.000000145,4.1,2012-05-16 13:25:00 UTC,-73.996167,40.723507,-73.990365,40.730797,3
2012-12-02 00:02:25.0000003,9.5,2012-12-02 00:02:25 UTC,-73.966083,40.764704,-73.982951,40.738087,2
2015-03-02 21:29:08.0000002,9,2015-03-02 21:29:08 UTC,-73.9563903808594,40.7716217041016,-73.9762878417969,40.747428894043,1
2009-05-06 03:50:44.0000002,5.3,2009-05-06 03:50:44 UTC,-74.010281,40.711451,-74.001996,40.730148,2
2009-10-23 21:25:20.0000001,22.5,2009-10-23 21:25:20 UTC,-73.980225,40.765428,-73.916619,40.871892,1
2010-12-17 02:44:00.00000037,9.3,2010-12-17 02:44:00 UTC,0,0,0,0,1
2011-06-18 13:11:00.00000065,20.1,2011-06-18 13:11:00 UTC,-73.989773,40.739017,-73.943742,40.79778,5
2012-05-30 19:19:00.000000230,5.7,2012-05-30 19:19:00 UTC,-73.98277,40.759187,-73.9946,40.750297,1
2012-10-14 20:11:00.000000122,5.5,2012-10-14 20:11:00 UTC,-73.978177,40.77808,-73.987883,40.764717,2
2014-03-04 19:57:00.000000263,7,2014-03-04 19:57:00 UTC,-73.970162,40.762317,-73.980992,40.747377,1
2014-04-13 14:37:00.0000008,4.5,2014-04-13 14:37:00 UTC,-73.97565,40.732855,-73.97894,40.728297,3
2009-07-06 19:16:00.000000146,7.3,2009-07-06 19:16:00 UTC,-73.962263,40.77617,-73.976698,40.792503,1
2011-02-12 19:52:00.000000240,7.3,2011-02-12 19:52:00 UTC,-74.00821,40.739367,-73.999805,40.761425,1
2011-06-12 14:38:44.0000003,6.1,2011-06-12 14:38:44 UTC,-73.993162,40.736719,-73.994852,40.750236,3
2013-05-14 10:19:30.0000001,9,2013-05-14 10:19:30 UTC,-73.979398,40.749572,-73.965122,40.763655,1
2015-04-08 22:35:37.00000012,6.5,2015-04-08 22:35:37 UTC,-73.9613037109375,40.7667922973633,-73.9643096923828,40.7587814331055,3
2010-01-26 15:34:53.0000001,16.1,2010-01-26 15:34:53 UTC,-73.955453,40.776767,-73.967832,40.770302,2
2014-09-28 22:34:35.0000001,8.5,2014-09-28 22:34:35 UTC,-73.988058,40.759455,-73.979617,40.783762,2
2010-04-25 08:23:00.00000063,11.3,2010-04-25 08:23:00 UTC,-73.98444,40.724774,-73.993207,40.758645,2
2009-09-04 07:19:00.00000020,17.3,2009-09-04 07:19:00 UTC,-73.978522,40.783367,-74.007682,40.715305,1
2010-11-09 02:13:41.0000001,4.9,2010-11-09 02:13:41 UTC,-73.989018,40.722979,-73.996796,40.721393,2
2011-01-11 08:10:51.0000003,4.5,2011-01-11 08:10:51 UTC,-73.961561,40.774395,-73.956289,40.782124,1
2011-11-22 13:43:50.0000003,10.5,2011-11-22 13:43:50 UTC,-73.986875,40.742566,-73.979594,40.765416,1
2012-01-13 23:42:55.0000004,9.7,2012-01-13 23:42:55 UTC,-73.95405,40.770674,-73.990673,40.761082,1
2009-01-08 02:52:50.0000001,15.4,2009-01-08 02:52:50 UTC,-74.005095,40.74088,-73.947215,40.721955,1
2010-01-24 16:09:05.0000004,9.7,2010-01-24 16:09:05 UTC,-73.950871,40.7717,-73.980793,40.749376,1
2010-12-04 23:25:00.00000087,4.1,2010-12-04 23:25:00 UTC,-73.907455,40.742203,-73.921212,40.743665,1
2011-10-04 11:34:00.0000002,7.7,2011-10-04 11:34:00 UTC,-73.990735,40.731312,-73.995682,40.740867,1
2012-02-18 13:22:10.0000001,14.1,2012-02-18 13:22:10 UTC,-73.942748,40.83712,-73.967875,40.790419,4
2013-03-03 01:31:00.000000232,9.5,2013-03-03 01:31:00 UTC,-73.98553,40.747992,-73.991135,40.765592,6
2013-10-16 14:51:00.000000146,7.5,2013-10-16 14:51:00 UTC,-73.955178,40.779997,-73.946085,40.772802,6
2010-10-15 19:40:15.0000003,7.7,2010-10-15 19:40:15 UTC,-73.995653,40.756262,-74.005588,40.733068,1
2014-10-03 08:20:45.0000001,17.5,2014-10-03 08:20:45 UTC,-73.991318,40.744927,-73.953777,40.787781,1
2015-03-17 06:12:02.0000002,4.5,2015-03-17 06:12:02 UTC,-73.9641952514648,40.764892578125,-73.9608917236328,40.7751808166504,1
2010-03-16 21:37:00.000000205,7.7,2010-03-16 21:37:00 UTC,-73.982092,40.766483,-73.998892,40.73988,1
2011-03-30 13:55:10.0000002,4.9,2011-03-30 13:55:10 UTC,-73.97593,40.754228,-73.982737,40.756419,1
2015-03-22 05:14:27.0000001,-2.5,2015-03-22 05:14:27 UTC,-74.0000305175781,40.720630645752,-73.9998092651367,40.7205390930176,1
2011-06-28 07:12:00.000000154,13.3,2011-06-28 07:12:00 UTC,-73.96998,40.784615,-73.977353,40.739192,2
2012-06-14 13:03:23.0000006,13.7,2012-06-14 13:03:23 UTC,-73.994292,40.730194,-73.981979,40.770769,1
2012-07-19 09:55:00.00000024,10.5,2012-07-19 09:55:00 UTC,-73.980228,40.770707,-73.99226,40.749157,1
2014-08-03 00:15:11.0000003,16.5,2014-08-03 00:15:11 UTC,-73.992034,40.72713,-73.987799,40.766343,2
2009-11-17 12:33:59.0000004,15.3,2009-11-17 12:33:59 UTC,-73.978522,40.758058,-73.965765,40.805184,1
2013-10-31 12:49:13.0000001,17.5,2013-10-31 12:49:13 UTC,-74.002397,40.735706,-73.974601,40.763257,1
2010-11-05 22:31:39.0000007,17.3,2010-11-05 22:31:39 UTC,-73.979175,40.776805,-74.015341,40.709893,4
2010-12-31 01:01:54.0000001,7.3,2010-12-31 01:01:54 UTC,-73.995404,40.749494,-74.008305,40.734126,1
2013-08-16 00:49:00.00000067,24.5,2013-08-16 00:49:00 UTC,-73.997852,40.713827,-73.988605,40.774245,5
2009-06-27 17:15:18.0000003,7.3,2009-06-27 17:15:18 UTC,-73.988809,40.745253,-73.973665,40.738119,1
2011-01-10 19:36:25.0000002,10.1,2011-01-10 19:36:25 UTC,-73.97804,40.788954,-73.950771,40.76966,1
2015-05-21 05:55:17.0000001,20.5,2015-05-21 05:55:17 UTC,-73.9032669067383,40.7458801269531,-73.955078125,40.7793235778809,1
2010-02-16 16:32:00.000000101,6.5,2010-02-16 16:32:00 UTC,-73.982785,40.73213,-73.99764,40.730385,1
2010-03-10 15:03:00.000000150,6.9,2010-03-10 15:03:00 UTC,-73.960282,40.77874,-73.958685,40.772475,5
2010-12-06 20:13:00.000000235,11.3,2010-12-06 20:13:00 UTC,-73.955775,40.784948,-73.961323,40.75582,5
2012-03-18 13:15:00.00000030,32.1,2012-03-18 13:15:00 UTC,-73.971727,40.760247,-73.861467,40.76818,1
2012-05-03 07:50:00.000000178,10.1,2012-05-03 07:50:00 UTC,-74.01439,40.709677,-73.975792,40.71601,5
2012-06-30 14:35:00.000000173,4.1,2012-06-30 14:35:00 UTC,-74.00565,40.736715,-73.999745,40.73856,1
2009-12-31 21:59:00.000000192,8.1,2009-12-31 21:59:00 UTC,-73.976895,40.788172,-73.989817,40.762428,1
2013-06-04 19:26:58.0000003,7.5,2013-06-04 19:26:58 UTC,-73.979482,40.78182,-73.969452,40.800708,1
2011-06-23 23:30:00.00000085,8.1,2011-06-23 23:30:00 UTC,-73.982635,40.754295,-73.987593,40.728768,2
2012-03-15 15:06:00.00000090,4.5,2012-03-15 15:06:00 UTC,-73.981275,40.752882,-73.974597,40.759362,1
2014-07-06 04:34:43.0000001,16,2014-07-06 04:34:43 UTC,-73.993863,40.751685,-73.932447,40.764383,1
2010-03-30 13:21:00.0000001,8.1,2010-03-30 13:21:00 UTC,-73.971522,40.758933,-73.971522,40.758933,1
2013-01-10 17:16:17.0000002,8.5,2013-01-10 17:16:17 UTC,-73.996418,40.763274,-73.979093,40.752176,1
2009-02-24 06:13:00.00000031,7.3,2009-02-24 06:13:00 UTC,-73.979502,40.720318,-74.001152,40.71783,1
2011-03-15 18:41:14.0000008,8.5,2011-03-15 18:41:14 UTC,-73.961944,40.755745,-73.980211,40.751009,2
2011-04-23 00:20:47.0000004,9.3,2011-04-23 00:20:47 UTC,-73.989261,40.719028,-73.976955,40.752109,1
2011-10-30 12:39:00.000000162,11.7,2011-10-30 12:39:00 UTC,-73.986758,40.739673,-73.990572,40.693418,2
2012-04-29 01:44:00.000000120,12.5,2012-04-29 01:44:00 UTC,-73.994627,40.680643,-73.9562,40.712545,3
2012-09-28 23:47:26.0000001,6,2012-09-28 23:47:26 UTC,-73.989544,40.717761,-73.996273,40.721765,1
2014-10-07 22:42:17.0000001,10,2014-10-07 22:42:17 UTC,-73.98808,40.748038,-73.969405,40.760167,1
2009-09-16 09:39:00.000000164,6.1,2009-09-16 09:39:00 UTC,0,0,0,0,2
2011-04-19 16:49:49.0000004,6.5,2011-04-19 16:49:49 UTC,-73.975363,40.745663,-73.969978,40.757715,1
2012-02-26 21:30:00.000000127,6.9,2012-02-26 21:30:00 UTC,0,0,0,0,2
2012-12-15 20:31:00.00000088,9.5,2012-12-15 20:31:00 UTC,-74.000272,40.742885,-73.98576,40.7627,1
2014-01-11 16:41:00.00000055,5.5,2014-01-11 16:41:00 UTC,-73.988758,40.748087,-73.991025,40.740535,2
2014-06-30 22:59:31.0000001,7.5,2014-06-30 22:59:31 UTC,-74.003694,40.732016,-74.016423,40.71666,1
2010-06-25 16:22:32.0000003,45.3,2010-06-25 16:22:32 UTC,-73.788284,40.647459,-73.967035,40.693882,2
2013-07-10 00:53:59.0000001,7.5,2013-07-10 00:53:59 UTC,-74.002839,40.733727,-73.985392,40.739765,1
2010-05-31 22:23:27.0000001,6.9,2010-05-31 22:23:27 UTC,-74.005949,40.70599,-73.98888,40.716722,1
2011-03-14 21:24:42.0000003,3.7,2011-03-14 21:24:42 UTC,-73.993515,40.751997,-73.987525,40.760273,1
2011-11-26 14:04:26.0000002,11.7,2011-11-26 14:04:26 UTC,-74.01636,40.704795,-73.994593,40.749569,1
2012-06-21 13:29:00.000000178,5.3,2012-06-21 13:29:00 UTC,-73.983947,40.763422,-73.987848,40.754477,1
2013-03-29 04:15:34.0000003,7,2013-03-29 04:15:34 UTC,-74.003224,40.727706,-73.988374,40.748798,2
2013-08-11 02:52:00.00000086,7,2013-08-11 02:52:00 UTC,-73.992937,40.725837,-73.980353,40.734395,5
2014-07-11 16:27:32.0000001,5,2014-07-11 16:27:32 UTC,-73.981438,40.75002,-73.973402,40.756798,1
2014-08-22 10:23:40.0000002,16,2014-08-22 10:23:40 UTC,-73.990186,40.719024,-73.965174,40.691889,1
2009-01-13 23:12:06.0000002,6.6,2009-01-13 23:12:06 UTC,-73.997987,40.729271,-73.982709,40.739335,2
2010-10-20 06:59:35.0000004,12.5,2010-10-20 06:59:35 UTC,-74.012889,40.716594,-73.977894,40.764008,1
2009-08-13 22:16:35.0000004,5.7,2009-08-13 22:16:35 UTC,-73.982134,40.742263,-73.976783,40.727953,1
2011-03-20 03:13:52.0000002,11.7,2011-03-20 03:13:52 UTC,-73.989137,40.71898,-73.95107,40.774742,1
2011-10-17 20:00:00.00000011,13.3,2011-10-17 20:00:00 UTC,-73.954852,40.769113,-73.998225,40.745268,2
2013-03-09 22:02:20.0000001,8,2013-03-09 22:02:20 UTC,-74.005728,40.745754,-74.003824,40.731958,2
2014-07-15 16:31:00.00000060,12,2014-07-15 16:31:00 UTC,-73.996637,40.725452,-73.978787,40.750765,1
2011-02-28 07:42:00.000000136,22.9,2011-02-28 07:42:00 UTC,0,0,0,0,1
2012-03-02 23:01:00.000000173,11.3,2012-03-02 23:01:00 UTC,-73.990082,40.746527,-73.98522,40.72401,1
2012-10-27 14:37:00.000000160,5.5,2012-10-27 14:37:00 UTC,-73.992991,40.74292,-73.982966,40.742378,1
2012-12-28 18:30:00.00000069,5.5,2012-12-28 18:30:00 UTC,-73.984137,40.742677,-73.995105,40.739292,1
2013-04-08 18:45:30.0000003,7,2013-04-08 18:45:30 UTC,-73.998864,40.733398,-73.989364,40.723054,1
2010-08-25 10:24:00.00000012,5.7,2010-08-25 10:24:00 UTC,-73.977302,40.752748,-73.96741,40.76074,4
2011-04-25 23:36:24.0000001,6.1,2011-04-25 23:36:24 UTC,-74.010549,40.716163,-74.003305,40.728517,1
2012-12-28 14:18:00.000000103,11,2012-12-28 14:18:00 UTC,-73.968625,40.76143,-73.977962,40.762157,3
2013-06-12 15:20:00.000000118,17.5,2013-06-12 15:20:00 UTC,-74.01609,40.711312,-73.971997,40.743317,1
2014-04-18 18:54:00.000000288,9,2014-04-18 18:54:00 UTC,-73.984037,40.729345,-73.965067,40.759427,1
2009-03-09 13:06:35.0000001,8.1,2009-03-09 13:06:35 UTC,-73.982412,40.730625,-73.948589,40.745534,2
2010-11-09 17:45:00.00000085,6.5,2010-11-09 17:45:00 UTC,-73.964448,40.765992,-73.97498,40.770377,3
2013-05-25 17:39:00.000000125,8.5,2013-05-25 17:39:00 UTC,-73.962175,40.767815,-73.980692,40.7538,1
2013-12-03 14:49:30.0000002,10.5,2013-12-03 14:49:30 UTC,-73.989995,40.767353,-73.966015,40.794858,1
2011-05-11 13:26:00.0000007,14.1,2011-05-11 13:26:00 UTC,-73.976888,40.7877,-73.967403,40.761462,2
2012-05-06 01:52:30.0000004,7.3,2012-05-06 01:52:30 UTC,-73.946066,40.703118,-73.967897,40.693267,1
2012-07-06 22:23:20.0000002,8.1,2012-07-06 22:23:20 UTC,-73.968247,40.755492,-73.990623,40.757498,1
2012-11-08 09:20:00.000000141,8.5,2012-11-08 09:20:00 UTC,-73.990285,40.756942,-73.979545,40.762092,1
2010-07-10 17:58:50.0000002,7.7,2010-07-10 17:58:50 UTC,-73.981995,40.76272,-73.958093,40.777116,1
2015-02-27 18:08:24.0000003,10,2015-02-27 18:08:24 UTC,-73.964111328125,40.807991027832,-73.9811096191406,40.7818298339844,1
2015-03-07 22:45:21.0000001,8.5,2015-03-07 22:45:21 UTC,-73.9807434082031,40.7507095336914,-73.9653701782227,40.759090423584,1
2010-11-05 14:58:40.0000001,6.9,2010-11-05 14:58:40 UTC,-73.957906,40.782036,-73.967848,40.76293,2
2011-08-06 11:14:00.00000047,6.5,2011-08-06 11:14:00 UTC,-73.992955,40.742852,-73.977992,40.76173,5
2014-10-13 16:37:00.00000027,7.5,2014-10-13 16:37:00 UTC,-73.99401,40.751432,-73.978563,40.758272,1
2011-03-13 18:59:00.000000210,5.3,2011-03-13 18:59:00 UTC,-73.992768,40.748655,-73.991747,40.735172,2
2009-02-25 16:55:00.00000071,25.3,2009-02-25 16:55:00 UTC,-73.862747,40.768817,-73.996987,40.726612,1
2009-07-23 16:57:00.00000069,10.9,2009-07-23 16:57:00 UTC,-73.967085,40.76419,-73.989623,40.754607,1
2011-04-14 11:44:00.000000220,4.1,2011-04-14 11:44:00 UTC,-73.971453,40.7948,-73.973262,40.797823,1
2011-06-28 21:11:39.0000004,14.9,2011-06-28 21:11:39 UTC,-74.005008,40.707282,-73.995907,40.759195,1
2014-02-13 19:39:00.00000035,5,2014-02-13 19:39:00 UTC,-73.982957,40.771805,-73.980398,40.76492,5
2014-12-20 15:22:00.00000065,12.5,2014-12-20 15:22:00 UTC,-73.979165,40.76189,-73.994485,40.750257,4
2011-09-04 05:48:14.0000001,5.7,2011-09-04 05:48:14 UTC,-73.983293,40.762909,-73.977559,40.752447,1
